match_id,type,state,game_name,game_mode_title,league_name,season_name,season_state,season_state_title,match_format_description,subtitle,num_of_players,num_of_rounds,start_date,end_date,completed,active,team1_name,team1_code,team1_players,team1_placement,team1_rank,team1_wins,team1_losses,team1_scores,team1_total_score,team1_stakes_placed,team1_stakes_won,team2_name,team2_code,team2_players,team2_placement,team2_rank,team2_wins,team2_losses,team2_scores,team2_total_score,team2_stakes_placed,team2_stakes_won,winner,winner_code,loser,loser_code,score_summary,stakes_open_at,stakes_close_at,has_staking_challenges,has_live_staking,commentator_name,commentator_twitch,commentator_live,slug,share_url
99792,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-07T03:55:00.000Z,2026-02-07T04:10:59.966Z,True,True,Team Phantomz,PHA,"Phantomz, GloCent",-2,2,15,32,R1: 1,1.0,14291952,91461153,Team 7Dak,7DA,"7Dak, Cythe",1,6,18,16,R1: 6,6.0,13599771,79477955,Team 7Dak,7DA,Team Phantomz,PHA,1.0 - 6.0,2026-02-06T03:55:00.000Z,2026-02-07T03:55:00.000Z,True,True,Matt,1v1MeSnD,False,bo7-s-d-99792,https://1v1.me/ZAOCXoNqo0b
99790,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-07T03:30:00.000Z,2026-02-07T03:50:51.873Z,True,True,Team Darksived,DKS,"Darksived, Gusify",1,2,30,14,R1: 6,6.0,18446996,128701695,Team Equuip,EQP,"Equuip, ImNotEffective",-2,16,9,27,R1: 5,5.0,10712681,81850256,Team Darksived,DKS,Team Equuip,EQP,6.0 - 5.0,2026-02-06T03:30:00.000Z,2026-02-07T03:30:00.000Z,True,True,Matt,1v1MeSnD,False,bo7-s-d-99790,https://1v1.me/zWGus9Mqo0b
99770,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-07T03:05:00.000Z,2026-02-07T03:27:52.592Z,True,True,Team Diamondcon,DMC,"Diamondcon, Conwa",1,13,11,12,R1: 6,6.0,7623708,57632096,Team BRACK,BRK,"JujuSaiyan, BRACK",-2,10,13,17,R1: 5,5.0,9455482,69930112,Team Diamondcon,DMC,Team BRACK,BRK,6.0 - 5.0,2026-02-06T03:05:00.000Z,2026-02-07T03:05:00.000Z,True,True,Matt,1v1MeSnD,False,bo7-s-d-99770,https://1v1.me/ZleivsJqo0b
99779,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-07T02:40:00.000Z,2026-02-07T02:54:37.683Z,True,True,Team Whiz,WHI,"Whiz, bowlcutmatt",1,4,25,10,R1: 6,6.0,14325335,98167556,Team majormaniak,MJM,"majormaniak, streakdv",-2,8,17,18,R1: 1,1.0,11546359,92745724,Team Whiz,WHI,Team majormaniak,MJM,6.0 - 1.0,2026-02-06T02:40:00.000Z,2026-02-07T02:40:00.000Z,True,True,Matt,1v1MeSnD,False,bo7-s-d-99779,https://1v1.me/Lvb4YwLqo0b
99750,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-07T02:15:00.000Z,2026-02-07T02:52:27.893Z,True,True,Rayyblood,RAY,Rayyblood,1,9,13,45,R1: 66,66.0,13761485,35781730,leakqn,LEA,leakqn,-2,5,27,30,R1: 41,41.0,15779991,66570129,Rayyblood,RAY,leakqn,LEA,66.0 - 41.0,2026-02-06T02:15:00.000Z,2026-02-07T02:15:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-99750,https://1v1.me/6ERjJ7Gqo0b
99767,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-07T01:35:00.000Z,2026-02-07T02:08:12.775Z,True,True,Bemo,BEM,Bemo,1,1,49,7,R1: 80,80.0,37958843,128162968,itsreallycruz,ITS,itsreallycruz,-2,6,26,30,R1: 53,53.0,17549340,62984147,Bemo,BEM,itsreallycruz,ITS,80.0 - 53.0,2026-02-06T01:35:00.000Z,2026-02-07T01:35:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-99767,https://1v1.me/HStkyyIqo0b
99765,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-07T00:55:00.000Z,2026-02-07T01:28:34.304Z,True,True,YungLerFlex,YUN,YungLerFlex,1,10,12,44,R1: 63,63.0,12740167,34041723,leakqn,LEA,leakqn,-2,5,27,30,R1: 55,55.0,15779991,66570129,YungLerFlex,YUN,leakqn,LEA,63.0 - 55.0,2026-02-06T00:55:00.000Z,2026-02-07T00:55:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-99765,https://1v1.me/UvlY99Hqo0b
99757,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-07T00:15:00.000Z,2026-02-07T00:51:22.036Z,True,True,Rayyblood,RAY,Rayyblood,-2,9,13,45,R1: 36,36.0,13761485,35781730,Probe,PBE,Probe,1,2,42,9,R1: 60,60.0,25640081,104158743,Probe,PBE,Rayyblood,RAY,36.0 - 60.0,2026-02-06T00:15:00.000Z,2026-02-07T00:15:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-99757,https://1v1.me/YBuJ2PHqo0b
99736,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T23:35:00.000Z,2026-02-07T00:22:24.969Z,True,True,Swolosimo,SWO,Swolosimo,1,15,17,26,R1: 28,28.0,12976471,48918983,ibestrafing,IBE,ibestrafing,-2,21,10,34,R1: 24,24.0,11871330,33602681,Swolosimo,SWO,ibestrafing,IBE,28.0 - 24.0,2026-02-05T23:35:00.000Z,2026-02-06T23:35:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-99736,https://1v1.me/DAMmqEGqo0b
99716,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T22:45:00.000Z,2026-02-06T23:18:02.037Z,True,True,Dcroft,DCR,Dcroft,-2,5,27,12,R1: 15,15.0,18851440,72258913,Wesley,WES,Wesley,1,1,34,10,R1: 17,17.0,23052594,87561589,Wesley,WES,Dcroft,DCR,15.0 - 17.0,2026-02-05T22:45:00.000Z,2026-02-06T22:45:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-99716,https://1v1.me/Rchs9fFqo0b
99743,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T21:55:00.000Z,2026-02-06T22:46:57.496Z,True,True,Swolosimo,SWO,Swolosimo,-2,15,17,26,R1: 28,28.0,12976471,48918983,Kiv,KIV,Kiv,1,7,23,25,R1: 38,38.0,17008268,63079599,Kiv,KIV,Swolosimo,SWO,28.0 - 38.0,2026-02-05T21:55:00.000Z,2026-02-06T21:55:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-99743,https://1v1.me/EQM2k1Gqo0b
99739,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T21:05:00.000Z,2026-02-06T21:52:59.718Z,True,True,OG2K,OG2,OG2K,1,8,22,21,R1: 28,28.0,16250750,60054266,freethepenguins,FRE,freethepenguins,-2,11,19,32,R1: 20,20.0,15877352,52973372,OG2K,OG2,freethepenguins,FRE,28.0 - 20.0,2026-02-05T21:05:00.000Z,2026-02-06T21:05:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-99739,https://1v1.me/EeTrpHGqo0b
99738,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T20:15:00.000Z,2026-02-06T21:00:16.122Z,True,True,Soku,SOK,Soku,1,10,19,28,R1: 31,31.0,14067034,54249892,Boogz,BOO,Boogz,-2,17,16,26,R1: 9,9.0,14266567,45436559,Soku,SOK,Boogz,BOO,31.0 - 9.0,2026-02-05T20:15:00.000Z,2026-02-06T20:15:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-99738,https://1v1.me/y2E1lHGqo0b
99725,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T19:25:00.000Z,2026-02-06T20:08:57.951Z,True,True,Jalottoo,JAL,Jalottoo,-2,9,22,24,R1: 21,21.0,16273574,63956452,Wesley,WES,Wesley,1,1,34,10,R1: 38,38.0,23052594,87561589,Wesley,WES,Jalottoo,JAL,21.0 - 38.0,2026-02-05T19:25:00.000Z,2026-02-06T19:25:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-99725,https://1v1.me/dIL8i1Fqo0b
99695,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 7,BEST OF 5,BEST OF 5,1,5,2026-02-06T19:00:00.000Z,2026-02-06T19:16:50.803Z,True,True,Naji2212,NJI,Naji2212,1,10,21,22,R1: 2; R2: 2; R3: 1; R4: 2,7.0,15300348,70712602,Thunder,THU,Thunder,-2,2,45,29,R1: 0; R2: 0; R3: 2; R4: 1,3.0,29463419,138227994,Naji2212,NJI,Thunder,THU,7.0 - 3.0,2026-02-05T19:00:00.000Z,2026-02-06T19:00:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-99695,https://1v1.me/N36MD5Dqo0b
99708,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 7,BEST OF 5,BEST OF 5,1,5,2026-02-06T18:35:00.000Z,2026-02-06T18:52:24.192Z,True,True,Rookie,ROO,Rookie,1,4,38,35,R1: 1; R2: 2; R3: 2; R4: 2,7.0,23362905,121579813,Alex_Dotdot,ALX,Alex_Dotdot,-2,7,27,38,R1: 2; R2: 1; R3: 0; R4: 0,3.0,19228905,90298586,Rookie,ROO,Alex_Dotdot,ALX,7.0 - 3.0,2026-02-05T18:35:00.000Z,2026-02-06T18:35:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-99708,https://1v1.me/c4XRzLEqo0b
99678,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 7,BEST OF 5,BEST OF 5,1,5,2026-02-06T18:10:00.000Z,2026-02-06T18:28:52.296Z,True,True,iDom,DOM,iDom,-2,5,35,19,R1: 2; R2: 0; R3: 1; R4: 1,4.0,20584200,108498657,NuckleDu,NUC,NuckleDu,1,1,52,7,R1: 1; R2: 2; R3: 2; R4: 2,7.0,30218906,156126637,NuckleDu,NUC,iDom,DOM,4.0 - 7.0,2026-02-05T18:10:00.000Z,2026-02-06T18:10:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-99678,https://1v1.me/UpGrSNDqo0b
99683,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 7,BEST OF 5,BEST OF 5,1,5,2026-02-06T17:45:00.000Z,2026-02-06T18:06:13.458Z,True,True,COMPLEX90,CPX,COMPLEX90,-2,11,21,23,R1: 0; R2: 2; R3: 2; R4: 0; R5: 1,5.0,15104683,69528482,Thunder,THU,Thunder,1,2,45,29,R1: 2; R2: 1; R3: 1; R4: 2; R5: 2,8.0,29463419,138227994,Thunder,THU,COMPLEX90,CPX,5.0 - 8.0,2026-02-05T17:45:00.000Z,2026-02-06T17:45:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-99683,https://1v1.me/mASXCHDqo0b
99682,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 7,BEST OF 5,BEST OF 5,1,5,2026-02-06T17:20:00.000Z,2026-02-06T17:42:58.225Z,True,True,Naji2212,NJI,Naji2212,1,10,21,22,R1: 0; R2: 2; R3: 2; R4: 1; R5: 2,7.0,15300348,70712602,Deznere,DEZ,Deznere,-2,8,24,39,R1: 2; R2: 1; R3: 0; R4: 2; R5: 1,6.0,18074307,84210338,Naji2212,NJI,Deznere,DEZ,7.0 - 6.0,2026-02-05T17:20:00.000Z,2026-02-06T17:20:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-99682,https://1v1.me/Ci7cDFDqo0b
99700,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 7,BEST OF 5,BEST OF 5,1,5,2026-02-06T16:55:00.000Z,2026-02-06T17:16:46.067Z,True,True,iDom,DOM,iDom,1,5,35,19,R1: 2; R2: 1; R3: 2; R4: 1; R5: 2,8.0,20584200,108498657,Alex_Dotdot,ALX,Alex_Dotdot,-2,7,27,38,R1: 1; R2: 2; R3: 1; R4: 2; R5: 0,6.0,19228905,90298586,iDom,DOM,Alex_Dotdot,ALX,8.0 - 6.0,2026-02-05T16:55:00.000Z,2026-02-06T16:55:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-99700,https://1v1.me/sj422oEqo0b
99829,MatchEvent,completed,Tekken,Tekken,Tekken,Season 4,regular,S4:WEEK 7,BEST OF 5,BEST OF 5,1,5,2026-02-06T16:30:00.000Z,2026-02-06T16:58:47.153Z,True,True,AzeemX,AZE,AzeemX,-2,4,6,5,R1: 0; R2: 0; R3: 3; R4: 1,4.0,4757372,21953104,BoosterBlast,BST,BoosterBlast,1,,6,2,R1: 3; R2: 3; R3: 2; R4: 3,11.0,3856752,20917596,BoosterBlast,BST,AzeemX,AZE,4.0 - 11.0,2026-02-05T16:30:00.000Z,2026-02-06T16:30:00.000Z,True,True,STAX,1v1meApp,False,tekken-99829,https://1v1.me/dyTCf1Pqo0b
99827,MatchEvent,completed,Tekken,Tekken,Tekken,Season 4,regular,S4:WEEK 7,BEST OF 5,BEST OF 5,1,5,2026-02-06T16:05:00.000Z,2026-02-06T16:25:40.134Z,True,True,NinjaKiller,NJA,NinjaKiller,1,1,9,0,R1: 3; R2: 3; R3: 3,9.0,6787485,30740166,IAmFury,IAF,IAmFury,-2,10,1,5,R1: 0; R2: 0; R3: 0,0.0,1601245,4424850,NinjaKiller,NJA,IAmFury,IAF,9.0 - 0.0,2026-02-05T16:05:00.000Z,2026-02-06T16:05:00.000Z,True,True,STAX,1v1meApp,False,tekken-99827,https://1v1.me/gF4xpGPqo0b
99654,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T15:40:00.000Z,2026-02-06T15:58:07.260Z,True,True,iijack17ii,IIJ,iijack17ii,-2,,7,26,R1: 2,2.0,4478507,19228643,Bhughesyy,BHU,Bhughesyy,1,17,10,24,R1: 5,5.0,4967070,25462979,Bhughesyy,BHU,iijack17ii,IIJ,2.0 - 5.0,2026-02-05T15:40:00.000Z,2026-02-06T15:40:00.000Z,True,True,Kailon,1v1MeFC,False,fc-99654,https://1v1.me/BJ2dUbCqo0b
99653,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T15:15:00.000Z,2026-02-06T15:33:12.807Z,True,True,barksyy7,BAR,barksyy7,-2,13,13,17,R1: 2,2.0,4480734,32423761,EthxnH,ETH,EthxnH,1,1,28,6,R1: 4,4.0,9382803,66117445,EthxnH,ETH,barksyy7,BAR,2.0 - 4.0,2026-02-05T15:15:00.000Z,2026-02-06T15:15:00.000Z,True,True,Kailon,1v1MeFC,False,fc-99653,https://1v1.me/WFxSR7Bqo0b
99672,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T14:50:00.000Z,2026-02-06T15:10:01.008Z,True,True,VBD,VBD,VBD,1,10,17,14,R1: 5,5.0,7093595,41252056,iHasiin,HAS,iHasiin,-2,14,13,30,R1: 0,0.0,6355524,32888851,VBD,VBD,iHasiin,HAS,5.0 - 0.0,2026-02-05T14:50:00.000Z,2026-02-06T14:50:00.000Z,True,True,Kailon,1v1MeFC,False,fc-99672,https://1v1.me/8TZVYVCqo0b
99656,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T14:25:00.000Z,2026-02-06T14:42:56.036Z,True,True,osoflairy,OSO,osoflairy,-2,15,12,19,R1: 2,2.0,5750490,30284858,CameronRock,CAM,CameronRock,1,2,28,9,R1: 6,6.0,8344199,64391965,CameronRock,CAM,osoflairy,OSO,2.0 - 6.0,2026-02-05T14:25:00.000Z,2026-02-06T14:25:00.000Z,True,True,Kailon,1v1MeFC,False,fc-99656,https://1v1.me/0pr468Bqo0b
99650,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T14:00:00.000Z,2026-02-06T14:25:46.724Z,True,True,AlphaHouse88,A88,AlphaHouse88,-2,20,2,9,R1: 2,2.0,1631070,5645887,LukeDowning,LUK,LukeDowning,1,9,18,17,R1: 4,4.0,7283349,44261191,LukeDowning,LUK,AlphaHouse88,A88,2.0 - 4.0,2026-02-05T14:00:00.000Z,2026-02-06T14:00:00.000Z,True,True,Kailon,1v1MeFC,False,fc-99650,https://1v1.me/mEbcR8Bqo0b
99821,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-06T06:25:00.000Z,2026-02-06T06:47:06.947Z,True,True,Team empathy,EMP,"empathy, LydiaFawx",1,2,34,15,R1: 9,9.0,18464117,140858408,Team Laboom,LBM,"Laboom, no1nxcs2",-2,4,26,28,R1: 6,6.0,18502158,139138638,Team empathy,EMP,Team Laboom,LBM,9.0 - 6.0,2026-02-05T06:25:00.000Z,2026-02-06T06:25:00.000Z,True,True,Patrick,1v1mecs,False,counter-strike-2-99821,https://1v1.me/XYnH1FPqo0b
99818,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-06T06:00:00.000Z,2026-02-06T06:28:25.673Z,True,True,Team Neight,NHT,"Neight, cmrn",1,9,22,12,R1: 9,9.0,12324584,100956793,Team Tiski,TIS,"Tiski, FatguyCS2",-2,6,24,42,R1: 8,8.0,21576271,156401621,Team Neight,NHT,Team Tiski,TIS,9.0 - 8.0,2026-02-05T06:00:00.000Z,2026-02-06T06:00:00.000Z,True,True,Patrick,1v1mecs,False,counter-strike-2-99818,https://1v1.me/iPm1ukPqo0b
99815,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-06T05:35:00.000Z,2026-02-06T05:50:54.141Z,True,True,Team FRIZZYY,FRZ,"LittleBeer, FRIZZYY",1,5,25,21,R1: 9,9.0,18466364,125530887,Team Stx,STX,"Stx, RavenCS2",-2,14,11,27,R1: 4,4.0,10856290,73562255,Team FRIZZYY,FRZ,Team Stx,STX,9.0 - 4.0,2026-02-05T05:35:00.000Z,2026-02-06T05:35:00.000Z,True,True,Patrick,1v1mecs,False,counter-strike-2-99815,https://1v1.me/iQmERgPqo0b
99808,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-06T05:10:00.000Z,2026-02-06T05:25:49.705Z,True,True,Team Cakir,CAK,"Cakir, claasic",-2,12,15,22,R1: 3,3.0,12163590,80565068,Team Louie,LOU,"Louie, WumboCS2",1,3,26,10,R1: 9,9.0,15621383,111840378,Team Louie,LOU,Team Cakir,CAK,3.0 - 9.0,2026-02-05T05:10:00.000Z,2026-02-06T05:10:00.000Z,True,True,Patrick,1v1mecs,False,counter-strike-2-99808,https://1v1.me/1nl4pCOqo0b
99805,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-06T04:45:00.000Z,2026-02-06T05:00:20.420Z,True,True,Team Cakir,CAK,"Cakir, claasic",-2,12,15,22,R1: 3,3.0,12163590,80565068,Team Neight,NHT,"Neight, cmrn",1,9,22,12,R1: 9,9.0,12324584,100956793,Team Neight,NHT,Team Cakir,CAK,3.0 - 9.0,2026-02-05T04:45:00.000Z,2026-02-06T04:45:00.000Z,True,True,Patrick,1v1mecs,False,counter-strike-2-99805,https://1v1.me/m8merCOqo0b
99769,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-06T04:20:00.000Z,2026-02-06T04:40:25.333Z,True,True,Team Darksived,DKS,"Darksived, Gusify",1,2,30,14,R1: 6,6.0,18446996,128701695,Team BRACK,BRK,"BRACK, JujuSaiyan",-2,10,13,17,R1: 5,5.0,9455482,69930112,Team Darksived,DKS,Team BRACK,BRK,6.0 - 5.0,2026-02-05T04:20:00.000Z,2026-02-06T04:20:00.000Z,True,True,Matt,1v1MeSnD,False,bo7-s-d-99769,https://1v1.me/Vx0IgYIqo0b
100457,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-06T03:55:00.000Z,2026-02-06T04:07:57.159Z,True,True,Team Whiz,WHI,"Whiz, bowlcutmatt",-2,4,25,10,R1: 0,0.0,14325335,98167556,Team Darksived,DKS,"Darksived, Gusify",1,2,30,14,R1: 6,6.0,18446996,128701695,Team Darksived,DKS,Team Whiz,WHI,0.0 - 6.0,2026-02-05T03:55:00.000Z,2026-02-06T03:55:00.000Z,True,True,Matt,1v1MeSnD,False,bo7-s-d-100457,https://1v1.me/xaylJFFww0b
99786,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-06T03:30:00.000Z,2026-02-06T03:47:23.963Z,True,True,Team Equuip,EQP,"Equuip, ImNotEffective",-2,16,9,27,R1: 1,1.0,10712681,81850256,Team PaulEhx,PHX,"PaulEhx, iBuLieVe",1,1,31,15,R1: 6,6.0,20876427,131962413,Team PaulEhx,PHX,Team Equuip,EQP,1.0 - 6.0,2026-02-05T03:30:00.000Z,2026-02-06T03:30:00.000Z,True,True,Matt,1v1MeSnD,False,bo7-s-d-99786,https://1v1.me/ccUzVPMqo0b
99772,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,2,1,2026-02-06T03:15:00.000Z,2026-02-06T03:34:19.985Z,True,True,Team Diamondcon,DMC,"Conwa, Diamondcon",-2,13,11,12,R1: 4,4.0,7623708,57632096,Team Manny,MNY,"vizmah, Manny",1,3,30,17,R1: 6,6.0,20659153,145011098,Team Manny,MNY,Team Diamondcon,DMC,4.0 - 6.0,2026-02-05T03:15:00.000Z,2026-02-06T03:15:00.000Z,True,True,Matt,1v1MeSnD,False,bo7-s-d-99772,https://1v1.me/PfF1gvJqo0b
99640,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T02:15:00.000Z,2026-02-06T02:51:56.320Z,True,True,Bemo,BEM,Bemo,1,1,49,7,R1: 54,54.0,37958843,128162968,AGRADEAP,AGR,AGRADEAP,-2,8,18,32,R1: 40,40.0,12805975,46615282,Bemo,BEM,AGRADEAP,AGR,54.0 - 40.0,2026-02-05T02:15:00.000Z,2026-02-06T02:15:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-99640,https://1v1.me/90uKB0Aqo0b
100424,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T01:35:00.000Z,2026-02-06T02:11:26.854Z,True,True,tigerwoodsville,TIG,tigerwoodsville,1,4,32,24,R1: 63,63.0,22431078,83946115,logic_stark,LSK,logic_stark,-2,3,35,29,R1: 50,50.0,20830111,84749836,tigerwoodsville,TIG,logic_stark,LSK,63.0 - 50.0,2026-02-05T01:35:00.000Z,2026-02-06T01:35:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-100424,https://1v1.me/B4E5LGJtw0b
99756,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T00:55:00.000Z,2026-02-06T01:29:15.301Z,True,True,YungLerFlex,YUN,YungLerFlex,-2,10,12,44,R1: 62,62.0,12740167,34041723,omarirevenge,OMR,omarirevenge,1,6,26,30,R1: 71,71.0,19413182,64183591,omarirevenge,OMR,YungLerFlex,YUN,62.0 - 71.0,2026-02-05T00:55:00.000Z,2026-02-06T00:55:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-99756,https://1v1.me/2zIlVPHqo0b
99753,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-06T00:15:00.000Z,2026-02-06T00:51:02.620Z,True,True,logic_stark,LSK,logic_stark,1,3,35,29,R1: 57,57.0,20830111,84749836,tigerwoodsville,TIG,tigerwoodsville,-2,4,32,24,R1: 51,51.0,22431078,83946115,logic_stark,LSK,tigerwoodsville,TIG,57.0 - 51.0,2026-02-05T00:15:00.000Z,2026-02-06T00:15:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-99753,https://1v1.me/C4CyZuHqo0b
99718,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-05T23:45:00.000Z,2026-02-06T00:34:27.023Z,True,True,Swolosimo,SWO,Swolosimo,-2,15,17,26,R1: 16,16.0,12976471,48918983,Dcroft,DCR,Dcroft,1,5,27,12,R1: 33,33.0,18851440,72258913,Dcroft,DCR,Swolosimo,SWO,16.0 - 33.0,2026-02-04T23:45:00.000Z,2026-02-05T23:45:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-99718,https://1v1.me/C1eRKeFqo0b
99734,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 7,VS,BEST OF 1,1,1,2026-02-05T22:55:00.000Z,2026-02-05T23:58:48.616Z,True,True,Kiv,KIV,Kiv,1,7,23,25,R1: 32,32.0,17008268,63079599,freethepenguins,FRE,freethepenguins,-2,11,19,32,R1: 29,29.0,15877352,52973372,Kiv,KIV,freethepenguins,FRE,32.0 - 29.0,2026-02-04T22:55:00.000Z,2026-02-05T22:55:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-99734,https://1v1.me/cRODdnGqo0b
